auction_number;lot_number;contract_number;date_show;date_hide;date_start;date_stop;title;short_desc;desc;price;sales_price;img;img;img;img;img;img;img;img;img;img;img;img;img;img;img
;1000851;03/287/01;21.03.2011 15:00;31.03.2011 15:00;21.03.2011 15:00;31.03.2011 15:00;Чернильница с фигурой глухаря;;Бронза патинированная и раскрашенная, Западная Европа, н. ХХ в., размер 31х15х13,8 см;0;0;6719261.jpg;4841421.jpg;2446975.jpg;5911884.jpg;2273951.jpg;2172792.jpg;;;;;;;;;
;1000856;03/349/03;21.03.2011 15:00;31.03.2011 15:00;21.03.2011 15:00;31.03.2011 15:00;Чернильница, украшенная бюстом богини Афины;;Бронза, патинирование, оникс, Западная Европа, к. XIX в., размер 27х48х25 см (небольшие сколы по камню);0;0;03_349_03_01.jpg;03_349_03_02.jpg;03_349_03_03.jpg;03_349_03_04.jpg;03_349_03_05.jpg;;;;;;;;;;
;1000835;03/201/01;21.03.2011 15:00;31.03.2011 15:00;21.03.2011 15:00;31.03.2011 15:00;Шкатулка «Охотничья собака и сцены охоты»;;Бронза, серебрение, золочение, Западная Европа, 2-я пол. XIX в., высота 14 см, основание 18х10 см (ключ, замок неисправен);30000;30000;03_201_01_01.jpg;03_201_01_02.jpg;03_201_01_03.jpg;03_201_01_05.jpg;03_201_01_06.jpg;03_201_01_07.jpg;03_201_01_08.jpg;;;;;;;;
;254;01/008/01;20.09.2010 15:00;30.09.2010 15:00;;;Вазочка «Фиалки»;;Бронза, литье, чеканка, двухцветное патинирование, ст. Модерн, литейное клеймо “THIEBAUT F RES FUMIERE PARIS “Франция , н. ХХ в., высота 14 см;9500;9500;bronza_vazochka_fialki_01_008_01_1.jpg;bronza_vazochka_fialki_01_008_01_2.jpg;bronza_vazochka_fialki_01_008_01_3.jpg;bronza_vazochka_fialki_01_008_01_4.jpg;bronza_vazochka_fialki_01_008_01_5.jpg;;;;;;;;;;
;272;01/043/03;20.09.2010 15:00;30.09.2010 15:00;;;Визитница «Девочка и гусь»;;Бронза  патинированная, мрамор, Зап. Европа,  к. ХIХв., диаметр 30 см, высота 21.5 см;0;0;5029432.jpg;1482162.jpg;7525726.jpg;5554933.jpg;3931077.jpg;;;;;;;;;;
;257;01/008/04;20.09.2010 15:00;30.09.2010 15:00;;;Композиция «Обнаженные, эротическая сцена»;;Бронза, литье, чеканка, Европа, н. ХХ в., длина 14, высота 8 см;0;0;bronza_kompoziciya_Obnagennie_01_008_04_1.jpg;bronza_kompoziciya_Obnagennie_01_008_04_2.jpg;bronza_kompoziciya_Obnagennie_01_008_04_3.jpg;bronza_kompoziciya_Obnagennie_01_008_04_4.jpg;bronza_kompoziciya_Obnagennie_01_008_04_5.jpg;;;;;;;;;;
;250;01/006/09;20.09.2010 15:00;30.09.2010 15:00;;;Композиция «Попугаи-неразлучники»;;Бронза, литье, чеканка, канфарение,  Европа н. ХХ в., высота 8 см;8500;8500;bronza_popygai-nerazlychniki_01_006_09_1.jpg;bronza_popygai-nerazlychniki_01_006_09_2.jpg;bronza_popygai-nerazlychniki_01_006_09_3.jpg;bronza_popygai-nerazlychniki_01_006_09_4.jpg;bronza_popygai-nerazlychniki_01_006_09_5.jpg;bronza_popygai-nerazlychniki_01_006_09_6.jpg;bronza_popygai-nerazlychniki_01_006_09_7.jpg;;;;;;;;
;259;01/010/01;20.09.2010 15:00;30.09.2010 15:05;;;Композиция «Продавец рыбы»;;Бронза, литье, чеканка, канфарение, золочение, основание - малахит (Русская мозаика), Россия 1820-1830-е гг., высота 13 см, длина 13.5 см (утраты малахита);46000;46000;bronza_prodavec_ribi_01_010_01_1.jpg;bronza_prodavec_ribi_01_010_01_2.jpg;bronza_prodavec_ribi_01_010_01_3.jpg;bronza_prodavec_ribi_01_010_01_4.jpg;bronza_prodavec_ribi_01_010_01_5.jpg;;;;;;;;;;
;265;01/036/01;20.09.2010 15:00;30.09.2010 15:00;;;Настольный звонок «Кабан»;;Металл, литье, чеканка, патинирование, н. ХХ в., длина 15,5, высота 7.5 (отсутствует кнопка);2000;2000;bronza_kaban_01_036_01_1.jpg;bronza_kaban_01_036_01_2.jpg;bronza_kaban_01_036_01_3.jpg;bronza_kaban_01_036_01_4.jpg;bronza_kaban_01_036_01_5.jpg;bronza_kaban_01_036_01_6.jpg;;;;;;;;;
;269;01/013/06;20.09.2010 15:00;30.09.2010 15:00;;;Нож для бумаг;;Бронза, чеканка, к. XIX в., длина 18 см;0;0;bronza_nog.d.bymag_01_013_06_1.jpg;bronza_nog.d.bymag_01_013_06_2.jpg;;;;;;;;;;;;;
