auction_number;lot_number;contract_number;date_show;date_hide;date_start;date_stop;title;short_desc;desc;price;sales_price;img;img;img;img;img;img;img;img;img;img;img;img;img;img;img
;363;01/024/10;20.09.2010 15:00;30.09.2010 15:00;;;Бюро в стиле Жакоб;;Красное дерево, латунь, встроенный механизм открывания, к. ХIХ в., размер (В.Ш.Г.) 115х80х46 см;0;0;mebel_buro_01_024_10_3.jpg;mebel_buro_01_024_10_2.jpg;mebel_buro_01_024_10_1.jpg;;;;;;;;;;;;
;360;01/003/04;20.09.2010 15:00;30.09.2010 15:00;;;Диван;;Дерево, мягкая обивка, бронзовые накладки, в ст. Неоклассицизма, н. ХХ в., размеры (В.Ш.Г.) 158х322х98 см;45000;45000;mebel_divan_01_003_04_4.jpg;mebel_divan_01_003_04_3.jpg;mebel_divan_01_003_04_2.jpg;mebel_divan_01_003_04_1.jpg;;;;;;;;;;;
;364;01/047/01;20.09.2010 15:00;30.09.2010 15:00;;;Ширма трехстворчатая «Цветы»;;Клен, живопись маслом по стеклу, н. ХХ в., высота 127 см, длина в развернутом виде 147 см (отколот небольшой кусочек стекла);10000;10000;mebel_shirma_01_047_01_5.jpg;mebel_shirma_01_047_01_4.jpg;mebel_shirma_01_047_01_3.jpg;mebel_shirma_01_047_01_2.jpg;mebel_shirma_01_047_01_1.jpg;;;;;;;;;;
;358;01/003/01;20.09.2010 15:00;30.09.2010 15:00;;;Шкаф книжный;;Красное дерево, одностворчатый, в ст. Ампир, расстекловка, Россия, н. XIX в., размер (В.Ш.Г.) 175х96х44 см;0;0;mebel_shkaf_knignii_01_001_01_3.jpg;mebel_shkaf_knignii_01_001_01_2.jpg;mebel_shkaf_knignii_01_001_01_1.jpg;;;;;;;;;;;;
