auction_number;lot_number;contract_number;date_show;date_hide;date_start;date_stop;title;short_desc;desc;price;sales_price;img;img;img;img;img;img;img;img;img;img;img;img;img;img;img
;1002155;05/679/05;"2012-07-11 16:39:52";"2014-07-11 16:38:00";;;"Скульптурная композиция «Играющие белые медведи»";;" Фарфор, роспись, Дания, Копенгагенская королевская мануфактура, 1928-1935 гг. , по модели Krud Kyhn 1907 г. Высота 14,3 см";0;0;3399986.jpg;4397384.jpg;4060615.jpg;8497233.jpg;6033141.jpg;;;;;;;;;
;00199;01/056/02;"2011-04-20 16:56:49";"2012-04-19 22:42:00";;;"Ступка с пестиком лабораторные";;"Фарфор-белье, ЛФЗ, 1920-е гг., марка синяя, подглазурная - серп, молот и шестеренка, диаметр ступки - 20.5 см, длина пестика - 19.5 см";0;0;farfor_stypka_01_056_02_2.jpg;farfor_stypka_01_056_02_3.jpg;farfor_stypka_01_056_02_4.jpg;farfor_stypka_01_056_02_6.jpg;farfor_stypka_01_056_02_7.jpg;;;;;;;;;
;00199;01/056/02;"2010-10-19 02:45:29";"2011-04-20 02:45:29";;;"Ступка с пестиком лабораторные";;"Фарфор-белье, ЛФЗ, 1920-е гг., марка синяя, подглазурная - серп, молот и шестеренка, диаметр ступки - 20.5 см, длина пестика - 19.5 см";0;0;farfor_stypka_01_056_02_2.jpg;farfor_stypka_01_056_02_3.jpg;farfor_stypka_01_056_02_4.jpg;farfor_stypka_01_056_02_6.jpg;farfor_stypka_01_056_02_7.jpg;;;;;;;;;
;00199;01/056/02;"2012-04-20 12:06:59";"2012-10-20 12:06:59";;;"Ступка с пестиком лабораторные";;"Фарфор-белье, ЛФЗ, 1920-е гг., марка синяя, подглазурная - серп, молот и шестеренка, диаметр ступки - 20.5 см, длина пестика - 19.5 см";0;0;farfor_stypka_01_056_02_6.jpg;farfor_stypka_01_056_02_7.jpg;farfor_stypka_01_056_02_2.jpg;farfor_stypka_01_056_02_3.jpg;farfor_stypka_01_056_02_4.jpg;;;;;;;;;
;00199;01/056/02;"2012-10-20 16:39:30";"2013-04-21 16:39:30";;;"Ступка с пестиком лабораторные";;"Фарфор-белье, ЛФЗ, 1920-е гг., марка синяя, подглазурная - серп, молот и шестеренка, диаметр ступки - 20.5 см, длина пестика - 19.5 см";0;0;farfor_stypka_01_056_02_4.jpg;farfor_stypka_01_056_02_3.jpg;farfor_stypka_01_056_02_2.jpg;farfor_stypka_01_056_02_6.jpg;farfor_stypka_01_056_02_7.jpg;;;;;;;;;
02;1000484;02/217/01;"2011-02-03 12:26:42";"2012-02-03 18:12:00";"2010-12-04 15:00:00";"2010-12-14 15:00:00";"Тарелка настенная «Портрет А.С.Грибоедова».";;"Фаянс, печать, золочение, завод им. М.И. Калинина, Конаково, 1930-е гг., диаметр 21,7 см";0;0;02_217_01_1.jpg;02_217_01_2.jpg;02_217_01_3.jpg;;;;;;;;;;;
02;1000484;02/217/01;"2012-02-03 18:18:39";"2012-08-04 19:18:39";"2010-12-04 15:00:00";"2010-12-14 15:00:00";"Тарелка настенная «Портрет А.С.Грибоедова».";;"Фаянс, печать, золочение, завод им. М.И. Калинина, Конаково, 1930-е гг., диаметр 21,7 см";0;0;02_217_01_1.jpg;02_217_01_2.jpg;02_217_01_3.jpg;;;;;;;;;;;
02;1000486;02/217/03;"2011-02-03 12:26:42";"2012-02-03 18:12:00";"2010-12-04 15:00:00";"2010-12-14 15:00:00";"Тарелка настенная «Портрет И.А.Крылова».";;"Фаянс, печать, золочение, завод им. М.И.Калинина, Конаково, 1930-е гг., диаметр 21,7 см";0;0;02_217_03_1.jpg;02_217_03_2.jpg;;;;;;;;;;;;
02;1000486;02/217/03;"2012-02-03 18:19:19";"2012-08-04 19:19:19";"2010-12-04 15:00:00";"2010-12-14 15:00:00";"Тарелка настенная «Портрет И.А.Крылова».";;"Фаянс, печать, золочение, завод им. М.И.Калинина, Конаково, 1930-е гг., диаметр 21,7 см";0;0;02_217_03_1.jpg;02_217_03_2.jpg;;;;;;;;;;;;
02;1000485;02/217/02;"2011-02-03 12:26:42";"2012-02-03 18:12:00";"2010-12-04 15:00:00";"2010-12-14 15:00:00";"Тарелка настенная «Портрет Т.Г Шевченко».";;"Фаянс, печать, золочение, завод им. М.И.Калинина, Конаково, 1930-е гг., диаметр 21,7 см (сколы на тыльной стороне)";0;0;02_217_02_1.jpg;02_217_02_2.jpg;02_217_02_3.jpg;;;;;;;;;;;
02;1000485;02/217/02;"2012-02-03 18:18:49";"2012-08-04 19:18:49";"2010-12-04 15:00:00";"2010-12-14 15:00:00";"Тарелка настенная «Портрет Т.Г Шевченко».";;"Фаянс, печать, золочение, завод им. М.И.Калинина, Конаково, 1930-е гг., диаметр 21,7 см (сколы на тыльной стороне)";0;0;02_217_02_1.jpg;02_217_02_2.jpg;02_217_02_3.jpg;;;;;;;;;;;
;00214;01/002/09;"2011-04-22 15:05:31";"2012-04-21 20:51:00";;;"Фигура «Близнецы»";;"Бисквит, полихромная роспись, основание - глазурованное, золочение, Wallendorf, Германия, марка – зеленая, подглазурная, с. ХХ в., высота 14 см, длина 21 см (отколот пальчик на руке)";0;0;farfor_blizneci_01_002_09_1.jpg;farfor_blizneci_01_002_09_2.jpg;farfor_blizneci_01_002_09_3.jpg;farfor_blizneci_01_002_09_4.jpg;farfor_blizneci_01_002_09_5.jpg;farfor_blizneci_01_002_09_6.jpg;;;;;;;;
;00214;01/002/09;"2010-10-21 13:56:03";"2011-04-22 13:56:03";;;"Фигура «Близнецы»";;"Бисквит, полихромная роспись, основание - глазурованное, золочение, Wallendorf, Германия, марка – зеленая, подглазурная, с. ХХ в., высота 14 см, длина 21 см (отколот пальчик на руке)";0;0;farfor_blizneci_01_002_09_1.jpg;farfor_blizneci_01_002_09_2.jpg;farfor_blizneci_01_002_09_3.jpg;farfor_blizneci_01_002_09_4.jpg;farfor_blizneci_01_002_09_5.jpg;farfor_blizneci_01_002_09_6.jpg;;;;;;;;
;00214;01/002/09;"2012-04-23 12:49:50";"2017-04-21 20:51:00";;;"Фигура «Близнецы»";;"Бисквит, полихромная роспись, основание - глазурованное, золочение, Wallendorf, Германия, марка – зеленая, подглазурная, с. ХХ в., высота 14 см, длина 21 см (отколот пальчик на руке)";0;0;farfor_blizneci_01_002_09_1.jpg;farfor_blizneci_01_002_09_2.jpg;farfor_blizneci_01_002_09_3.jpg;farfor_blizneci_01_002_09_4.jpg;farfor_blizneci_01_002_09_5.jpg;farfor_blizneci_01_002_09_6.jpg;;;;;;;;
;00192;01/007/04;"2010-10-19 02:37:31";"2011-04-20 02:37:31";;;"Фигура «Волк»";;"Фарфор, белье, ЛФЗ (Ленинградский фарфоровый завод им Ломоносова), 1940-е годы, высота 17 см (незначительные сколы по нижнему краю)";0;0;farfor_figurka_volk_01_007_04_1.jpg;farfor_figurka_volk_01_007_04_2.jpg;farfor_figurka_volk_01_007_04_3.jpg;farfor_figurka_volk_01_007_04_4.jpg;farfor_figurka_volk_01_007_04_5.jpg;;;;;;;;;
;00231;01/143/06;"2011-04-21 12:11:06";"2012-04-20 17:56:00";;;"Фигура «Городничий»";;"Бисквит, полихромная, не фабричная раскраска, ЛФЗ(Ленинградский Фарфоровый завод им. Ломоносова), 1950-е годы, высота 15.5 см (клеймо полустерто)";0;0;farfor_gorodnichii_01_143_06_1.jpg;farfor_gorodnichii_01_143_06_2.jpg;farfor_gorodnichii_01_143_06_3.jpg;farfor_gorodnichii_01_143_06_4.jpg;farfor_gorodnichii_01_143_06_5.jpg;;;;;;;;;
;00231;01/143/06;"2010-10-20 00:06:45";"2011-04-21 00:06:45";;;"Фигура «Городничий»";;"Бисквит, полихромная, не фабричная раскраска, ЛФЗ(Ленинградский Фарфоровый завод им. Ломоносова), 1950-е годы, высота 15.5 см (клеймо полустерто)";0;0;farfor_gorodnichii_01_143_06_5.jpg;farfor_gorodnichii_01_143_06_4.jpg;farfor_gorodnichii_01_143_06_3.jpg;farfor_gorodnichii_01_143_06_2.jpg;farfor_gorodnichii_01_143_06_1.jpg;;;;;;;;;
;00231;01/143/06;"2012-04-20 18:10:40";"2012-10-20 18:10:40";;;"Фигура «Городничий»";;"Бисквит, полихромная, не фабричная раскраска, ЛФЗ(Ленинградский Фарфоровый завод им. Ломоносова), 1950-е годы, высота 15.5 см (клеймо полустерто)";0;0;farfor_gorodnichii_01_143_06_5.jpg;farfor_gorodnichii_01_143_06_4.jpg;farfor_gorodnichii_01_143_06_3.jpg;farfor_gorodnichii_01_143_06_2.jpg;farfor_gorodnichii_01_143_06_1.jpg;;;;;;;;;
;1001796;05/572/05;"2012-02-24 17:09:16";"2014-02-24 17:06:00";;;"Фигура «Два зайца»";;" Фарфор, роспись, Россия, 2-я половина ХХ в. Высота  8 см
";0;0;1240755.jpg;6805960.jpg;9795529.jpg;4952991.jpg;;;;;;;;;;
05;1001484;05/500/02;"2011-10-04 18:12:05";"2013-10-04 18:07:00";;;"Фигура «Девушка с яблоком» ";;"По мотивам сказки «Спящая царевна». Фарфор, роспись, золочение, Песочное, 1956г. Высота 11,5 см";0;0;8315817.jpg;5309280.jpg;7605727.jpg;8008020.jpg;8196632.jpg;;;;;;;;;
;00207;01/002/11;"2010-10-21 13:52:26";"2011-04-20 11:16:23";;;"Фигура «Маленький дровосек»";;"Бисквит, роспись полихромная, завод в Песочном, марка синяя 1960-1980-е гг., высота 17 см";6000;6000;farfor_drovosek_01_002_11_1.jpg;farfor_drovosek_01_002_11_2.jpg;farfor_drovosek_01_002_11_3.jpg;farfor_drovosek_01_002_11_4.jpg;farfor_drovosek_01_002_11_5.jpg;farfor_drovosek_01_002_11_6.jpg;;;;;;;;
;00204;01/006/06;"2011-04-20 16:58:04";"2011-04-28 10:49:00";;;"Фигура «Мальчик на козленке»";;"Фарфор, белье, золочение, бисквит, роспись, Wallendorf (Валендорф), Германия, марка зеленая, подглазурная, «W  с короной 1764», 1-я пол. ХХ в., высота 20 см";12500;12500;farfor_malchik_na_kozlenke_01_006_06_1.jpg;farfor_malchik_na_kozlenke_01_006_06_2.jpg;farfor_malchik_na_kozlenke_01_006_06_3.jpg;farfor_malchik_na_kozlenke_01_006_06_4.jpg;farfor_malchik_na_kozlenke_01_006_06_5.jpg;;;;;;;;;
;00204;01/006/06;"2010-10-19 02:45:50";"2011-04-20 02:45:50";;;"Фигура «Мальчик на козленке»";;"Фарфор, белье, золочение, бисквит, роспись, Wallendorf (Валендорф), Германия, марка зеленая, подглазурная, «W  с короной 1764», 1-я пол. ХХ в., высота 20 см";0;0;farfor_malchik_na_kozlenke_01_006_06_1.jpg;farfor_malchik_na_kozlenke_01_006_06_2.jpg;farfor_malchik_na_kozlenke_01_006_06_3.jpg;farfor_malchik_na_kozlenke_01_006_06_4.jpg;farfor_malchik_na_kozlenke_01_006_06_5.jpg;;;;;;;;;
;00206;01/002/10;"2011-04-22 15:05:31";"2011-04-28 10:50:15";;;"Фигура «Сидящий мальчик»";;"Бисквит, роспись полихромная, основание – глазурованное, Schaubach-Kunst, Германия, марка – зеленая, подглазурная 1926-1953гг., высота 12 см (отбит пальчик)";4000;4000;farfor_sid.malchik_01_002_10_1.jpg;farfor_sid.malchik_01_002_10_2.jpg;farfor_sid.malchik_01_002_10_3.jpg;farfor_sid.malchik_01_002_10_4.jpg;farfor_sid.malchik_01_002_10_5.jpg;farfor_sid.malchik_01_002_10_6.jpg;;;;;;;;
;00206;01/002/10;"2010-10-21 13:50:47";"2011-04-22 13:50:47";;;"Фигура «Сидящий мальчик»";;"Бисквит, роспись полихромная, основание – глазурованное, Schaubach-Kunst, Германия, марка – зеленая, подглазурная 1926-1953гг., высота 12 см (отбит пальчик)";0;0;farfor_sid.malchik_01_002_10_1.jpg;farfor_sid.malchik_01_002_10_2.jpg;farfor_sid.malchik_01_002_10_3.jpg;farfor_sid.malchik_01_002_10_4.jpg;farfor_sid.malchik_01_002_10_5.jpg;farfor_sid.malchik_01_002_10_6.jpg;;;;;;;;
;00210;01/086/01;"2011-04-20 16:57:41";"2012-04-19 22:43:00";;;"Фигура «Штукатурщица»";;"Фарфор, лепка, полихромная роспись, ЛФЗ (Ленинградский фарфоровый завод), 1950-1960 гг., высота 25 см";0;0;farfor_shtykatyrshchica_01_86_01_1.jpg;farfor_shtykatyrshchica_01_86_01_2.jpg;farfor_shtykatyrshchica_01_86_01_3.jpg;farfor_shtykatyrshchica_01_86_01_4.jpg;farfor_shtykatyrshchica_01_86_01_5.jpg;;;;;;;;;
;00210;01/086/01;"2010-10-19 02:51:56";"2011-04-20 02:51:56";;;"Фигура «Штукатурщица»";;"Фарфор, лепка, полихромная роспись, ЛФЗ (Ленинградский фарфоровый завод), 1950-1960 гг., высота 25 см";0;0;farfor_shtykatyrshchica_01_86_01_1.jpg;farfor_shtykatyrshchica_01_86_01_2.jpg;farfor_shtykatyrshchica_01_86_01_3.jpg;farfor_shtykatyrshchica_01_86_01_4.jpg;farfor_shtykatyrshchica_01_86_01_5.jpg;;;;;;;;;
;00210;01/086/01;"2012-04-20 12:07:15";"2012-10-20 12:07:15";;;"Фигура «Штукатурщица»";;"Фарфор, лепка, полихромная роспись, ЛФЗ (Ленинградский фарфоровый завод), 1950-1960 гг., высота 25 см";0;0;farfor_shtykatyrshchica_01_86_01_5.jpg;farfor_shtykatyrshchica_01_86_01_4.jpg;farfor_shtykatyrshchica_01_86_01_3.jpg;farfor_shtykatyrshchica_01_86_01_2.jpg;farfor_shtykatyrshchica_01_86_01_1.jpg;;;;;;;;;
;00210;01/086/01;"2012-10-20 16:39:41";"2013-04-21 16:39:41";;;"Фигура «Штукатурщица»";;"Фарфор, лепка, полихромная роспись, ЛФЗ (Ленинградский фарфоровый завод), 1950-1960 гг., высота 25 см";0;0;farfor_shtykatyrshchica_01_86_01_1.jpg;farfor_shtykatyrshchica_01_86_01_2.jpg;farfor_shtykatyrshchica_01_86_01_3.jpg;farfor_shtykatyrshchica_01_86_01_4.jpg;farfor_shtykatyrshchica_01_86_01_5.jpg;;;;;;;;;
02;1000475;02/206/07;"2011-02-02 09:02:08";"2012-02-02 14:47:44";"2010-12-04 15:00:00";"2010-12-14 15:00:00";"Фигурка «Девочка с мишкой».";;"Фарфор, подглазурная полихромная роспись, Западная Европа, 3-я четв. ХХ в., высота 23,5 см.";0;0;02_206_07_4.jpg;02_206_07_5.jpg;02_206_07_6.jpg;02_206_07_3.jpg;02_206_07_2.jpg;02_206_07_1.jpg;;;;;;;;
02;1000475;02/206/07;"2012-02-02 15:48:39";"2012-08-03 16:48:39";"2010-12-04 15:00:00";"2010-12-14 15:00:00";"Фигурка «Девочка с мишкой».";;"Фарфор, подглазурная полихромная роспись, Западная Европа, 3-я четв. ХХ в., высота 23,5 см.";0;0;02_206_07_6.jpg;02_206_07_5.jpg;02_206_07_4.jpg;02_206_07_1.jpg;02_206_07_2.jpg;02_206_07_3.jpg;;;;;;;;
02;1000475;02/206/07;"2012-08-03 18:02:22";"2013-02-02 17:02:22";"2010-12-04 15:00:00";"2010-12-14 15:00:00";"Фигурка «Девочка с мишкой».";;"Фарфор, подглазурная полихромная роспись, Западная Европа, 3-я четв. ХХ в., высота 23,5 см.";0;0;02_206_07_1.jpg;02_206_07_2.jpg;02_206_07_3.jpg;02_206_07_4.jpg;02_206_07_5.jpg;02_206_07_6.jpg;;;;;;;;
02;1000475;02/206/07;"2013-02-02 17:40:33";"2013-08-04 18:40:33";"2010-12-04 15:00:00";"2010-12-14 15:00:00";"Фигурка «Девочка с мишкой».";;"Фарфор, подглазурная полихромная роспись, Западная Европа, 3-я четв. ХХ в., высота 23,5 см.";0;0;02_206_07_1.jpg;02_206_07_2.jpg;02_206_07_3.jpg;02_206_07_4.jpg;02_206_07_5.jpg;02_206_07_6.jpg;;;;;;;;
;00221;01/086/02;"2010-12-23 00:06:11";"2011-12-23 05:51:00";;;"Фигурка «Маленький матрос»";;"Фарфор, полихромная роспись, Полонский завод художественной керамики 1960-е гг., Украина, высота 12 см";0;0;farfor_matros_01_086_02_1.jpg;farfor_matros_01_086_02_2.jpg;farfor_matros_01_086_02_3.jpg;farfor_matros_01_086_02_4.jpg;farfor_matros_01_086_02_5.jpg;;;;;;;;;
;00221;01/086/02;"2011-12-23 11:59:00";"2012-06-23 12:59:00";;;"Фигурка «Маленький матрос»";;"Фарфор, полихромная роспись, Полонский завод художественной керамики 1960-е гг., Украина, высота 12 см";0;0;farfor_matros_01_086_02_1.jpg;farfor_matros_01_086_02_2.jpg;farfor_matros_01_086_02_3.jpg;farfor_matros_01_086_02_4.jpg;farfor_matros_01_086_02_5.jpg;;;;;;;;;
;00221;01/086/02;"2012-06-23 13:49:50";"2012-12-23 12:49:50";;;"Фигурка «Маленький матрос»";;"Фарфор, полихромная роспись, Полонский завод художественной керамики 1960-е гг., Украина, высота 12 см";0;0;farfor_matros_01_086_02_1.jpg;farfor_matros_01_086_02_2.jpg;farfor_matros_01_086_02_3.jpg;farfor_matros_01_086_02_4.jpg;farfor_matros_01_086_02_5.jpg;;;;;;;;;
;00221;01/086/02;"2012-12-24 11:28:29";"2013-06-25 12:28:29";;;"Фигурка «Маленький матрос»";;"Фарфор, полихромная роспись, Полонский завод художественной керамики 1960-е гг., Украина, высота 12 см";0;0;farfor_matros_01_086_02_1.jpg;farfor_matros_01_086_02_2.jpg;farfor_matros_01_086_02_3.jpg;farfor_matros_01_086_02_4.jpg;farfor_matros_01_086_02_5.jpg;;;;;;;;;
;00205;01/026/03;"2010-10-19 02:46:05";"2010-12-13 11:09:42";;;"Фигурка «Мальчик на санках»";;"Бисквит раскрашенный, СССР, 1920-1930-е гг., без марки, высота 12.5 см";600;600;farfor_malchik_na_sankah_01_026_03_1.jpg;farfor_malchik_na_sankah_01_026_03_2.jpg;farfor_malchik_na_sankah_01_026_03_3.jpg;farfor_malchik_na_sankah_01_026_03_4.jpg;farfor_malchik_na_sankah_01_026_03_5.jpg;farfor_malchik_na_sankah_01_026_03_6.jpg;;;;;;;;
;00208;01/040/02;"2010-10-19 02:51:56";"2011-04-20 02:51:56";;;"Фигурка «Мальчиш-Кибальчиш»";;"Керамика, роспись, ХХ в., высота 11.5 см";0;0;farfor_malchish_kibalchish_01_040_02_1.jpg;farfor_malchish_kibalchish_01_040_02_2.jpg;farfor_malchish_kibalchish_01_040_02_3.jpg;farfor_malchish_kibalchish_01_040_02_4.jpg;farfor_malchish_kibalchish_01_040_02_5.jpg;farfor_malchish_kibalchish_01_040_02_6.jpg;;;;;;;;
02;1000472;02/205/09;"2011-01-20 10:26:23";"2012-01-20 16:11:00";"2010-12-04 15:00:00";"2010-12-14 15:00:00";"Фигурка «Медведь из квартета».";;"Фарфор, роспись ЛФЗ, 1950-е гг., высота 13,5см";0;0;02_205_09_1.jpg;02_205_09_2.jpg;02_205_09_3.jpg;02_205_09_4.jpg;02_205_09_5.jpg;02_205_09_6.jpg;02_205_09_7.jpg;;;;;;;
02;1000472;02/205/09;"2012-01-20 16:19:03";"2012-07-21 17:19:03";"2010-12-04 15:00:00";"2010-12-14 15:00:00";"Фигурка «Медведь из квартета».";;"Фарфор, роспись ЛФЗ, 1950-е гг., высота 13,5см";0;0;02_205_09_1.jpg;02_205_09_2.jpg;02_205_09_3.jpg;02_205_09_4.jpg;02_205_09_5.jpg;02_205_09_6.jpg;02_205_09_7.jpg;;;;;;;
02;1000472;02/205/09;"2012-07-24 13:04:26";"2013-01-23 12:04:26";"2010-12-04 15:00:00";"2010-12-14 15:00:00";"Фигурка «Медведь из квартета».";;"Фарфор, роспись ЛФЗ, 1950-е гг., высота 13,5см";0;0;02_205_09_1.jpg;02_205_09_2.jpg;02_205_09_3.jpg;02_205_09_4.jpg;02_205_09_5.jpg;02_205_09_6.jpg;02_205_09_7.jpg;;;;;;;
;00198;01/042/03;"2011-04-20 16:56:49";"2011-04-28 10:47:39";;;"Фигурка «Танцующая девушка»";;"Фарфор, роспись, золочение, Германия, 1950-е гг., высота 19.5 см";4800;4800;farfor_tanc.devyshka_01_042_03_1.jpg;farfor_tanc.devyshka_01_042_03_2.jpg;farfor_tanc.devyshka_01_042_03_3.jpg;farfor_tanc.devyshka_01_042_03_4.jpg;farfor_tanc.devyshka_01_042_03_5.jpg;;;;;;;;;
;00198;01/042/03;"2010-10-19 02:45:09";"2011-04-20 02:45:09";;;"Фигурка «Танцующая девушка»";;"Фарфор, роспись, золочение, Германия, 1950-е гг., высота 19.5 см";0;0;farfor_tanc.devyshka_01_042_03_1.jpg;farfor_tanc.devyshka_01_042_03_2.jpg;farfor_tanc.devyshka_01_042_03_3.jpg;farfor_tanc.devyshka_01_042_03_4.jpg;farfor_tanc.devyshka_01_042_03_5.jpg;;;;;;;;;
02;1000474;02/205/11;"2011-01-20 10:26:23";"2011-01-20 12:36:36";"2010-12-04 15:00:00";"2010-12-14 15:00:00";"Фигурка «Юная балерина».";;"Фарфор, золочение, ЛФЗ, 1960-е гг., высота 13см";1920;1920;02_205_11_5.jpg;02_205_11_4.jpg;02_205_11_3.jpg;02_205_11_2.jpg;02_205_11_1.jpg;;;;;;;;;
02;1000473;02/205/10;"2011-01-20 10:26:23";"2011-04-20 11:18:30";"2010-12-04 15:00:00";"2010-12-14 15:00:00";"Фигурка «Юный Пушкин».";;"Фарфор, золочение, ЛФЗ, 1950-е гг., высота15,5см";1920;1920;02_205_10_1.jpg;02_205_10_2.jpg;02_205_10_3.jpg;02_205_10_4.jpg;02_205_10_5.jpg;;;;;;;;;
;00228;01/002/07;"2010-10-21 14:09:28";"2010-12-13 11:12:12";;;"Фляга с рюмкой «Хлеб да соль»";;"Фарфор, роспись полихромная, надглазурная, золочение, ЛФЗ (Ленинградский фарфоровый завод им. Ломоносова), марка красно-коричневая, 1980-е гг., высота фляги 18см, высота рюмки 5см";600;600;farfor_flyaga_01_002_07_1.jpg;farfor_flyaga_01_002_07_2.jpg;farfor_flyaga_01_002_07_3.jpg;farfor_flyaga_01_002_07_4.jpg;farfor_flyaga_01_002_07_5.jpg;farfor_flyaga_01_002_07_6.jpg;farfor_flyaga_01_002_07_7.jpg;;;;;;;
05;1001477;05/497/15;"2011-10-04 12:43:36";"2013-10-04 12:40:00";;;"Чашка с блюдцем";;"Автор росписи нар. художник РСФСР Воробьевский А.В. Фарфор, роспись, золочение, ЛФЗ, высота чашки 7,5 см, диаметр блюдца 12 см";0;0;9711227.jpg;9522252.jpg;2998596.jpg;6053676.jpg;6075351.jpg;7342345.jpg;;;;;;;;
;00218;01/002/05;"2011-04-22 15:05:31";"2012-04-21 20:51:00";;;"Чашка с блюдцем и десертной тарелкой «Цветы»";;"Костяной фарфор, роспись полихромная надглазурная, золочение, худ. Вера Гусева ЛФЗ (Ленинградский фарфоровый завод им. Ломоносова), марка красно-коричневая, 1980-е гг., высота ч. 6.5см , диаметр бл. 12см , диаметр тар. 15 см (паутинообразная трещина на тарелке)";0;0;farfor_chashka_s_bludcem_cveti_01_002_05_1.jpg;farfor_chashka_s_bludcem_cveti_01_002_05_2.jpg;farfor_chashka_s_bludcem_cveti_01_002_05_3.jpg;farfor_chashka_s_bludcem_cveti_01_002_05_4.jpg;farfor_chashka_s_bludcem_cveti_01_002_05_5.jpg;farfor_chashka_s_bludcem_cveti_01_002_05_6.jpg;farfor_chashka_s_bludcem_cveti_01_002_05_7.jpg;;;;;;;
;00218;01/002/05;"2010-10-21 13:57:34";"2011-04-22 13:57:34";;;"Чашка с блюдцем и десертной тарелкой «Цветы»";;"Костяной фарфор, роспись полихромная надглазурная, золочение, худ. Вера Гусева ЛФЗ (Ленинградский фарфоровый завод им. Ломоносова), марка красно-коричневая, 1980-е гг., высота ч. 6.5см , диаметр бл. 12см , диаметр тар. 15 см (паутинообразная трещина на тарелке)";0;0;farfor_chashka_s_bludcem_cveti_01_002_05_1.jpg;farfor_chashka_s_bludcem_cveti_01_002_05_2.jpg;farfor_chashka_s_bludcem_cveti_01_002_05_3.jpg;farfor_chashka_s_bludcem_cveti_01_002_05_4.jpg;farfor_chashka_s_bludcem_cveti_01_002_05_5.jpg;farfor_chashka_s_bludcem_cveti_01_002_05_6.jpg;farfor_chashka_s_bludcem_cveti_01_002_05_7.jpg;;;;;;;
;00218;01/002/05;"2012-04-23 12:49:33";"2020-04-21 20:51:00";;;"Чашка с блюдцем и десертной тарелкой «Цветы»";;"Костяной фарфор, роспись полихромная надглазурная, золочение, худ. Вера Гусева ЛФЗ (Ленинградский фарфоровый завод им. Ломоносова), марка красно-коричневая, 1980-е гг., высота ч. 6.5см , диаметр бл. 12см , диаметр тар. 15 см (паутинообразная трещина на тарелке)";0;0;farfor_chashka_s_bludcem_cveti_01_002_05_1.jpg;farfor_chashka_s_bludcem_cveti_01_002_05_2.jpg;farfor_chashka_s_bludcem_cveti_01_002_05_3.jpg;farfor_chashka_s_bludcem_cveti_01_002_05_4.jpg;farfor_chashka_s_bludcem_cveti_01_002_05_5.jpg;farfor_chashka_s_bludcem_cveti_01_002_05_6.jpg;farfor_chashka_s_bludcem_cveti_01_002_05_7.jpg;;;;;;;
;1001793;05/572/02;"2012-02-24 17:01:37";"2014-02-24 16:58:00";;;"Яйцо пасхальное";;"Фарфор, крытье, роспись, золочение, ХХ в. Высота 6 см 
";0;0;8298901.jpg;5347128.jpg;3870240.jpg;1118033.jpg;;;;;;;;;;
;1001795;05/572/04;"2012-02-24 17:06:27";"2014-02-24 17:04:00";;;"Яйцо пасхальное  монограммой «АФ»";;"Фарфор, роспись золотом, ХХ в. Высота 8 см
";0;0;5479928.jpg;4046859.jpg;9548417.jpg;5796813.jpg;;;;;;;;;;
;1001794;05/572/03;"2012-02-24 17:04:20";"2014-02-24 17:02:00";;;"Яйцо пасхальное c монограммой «АФ»";;"Фарфор, роспись золотом, ХХ в. Высота 8 см
";0;0;6379955.jpg;8687186.jpg;4846103.jpg;1220924.jpg;;;;;;;;;;
;1001792;05/572/01;"2012-02-24 16:57:58";"2013-04-05 13:26:57";;;"Яйцо пасхальное «Букет»";;"Фарфор, люстр, золочение, цировка, роспись надглазурная, полихромная, ХХ в. Высота 11 см
";8000;8000;3041321.jpg;3775972.jpg;6799099.jpg;8407829.jpg;;;;;;;;;;
;1000782;03/284/01;"2011-04-12 19:57:02";"2012-04-12 01:42:00";"2011-03-21 15:00:00";"2011-03-31 15:00:00";"Яйцо пасхальное «Воскресение Христово и Распятие»";;"Фарфор, роспись, золочение, ХХ в., высота 12 см (шелковая лента, в коробке - кожа, бархат, шелк)";0;0;03_284_01_01.jpg;03_284_01_02.jpg;03_284_01_03.jpg;03_284_01_04.jpg;03_284_01_05.jpg;03_284_01_06.jpg;;;;;;;;
;1000782;03/284/01;"2012-04-12 11:37:43";"2012-10-12 11:37:43";"2011-03-21 15:00:00";"2011-03-31 15:00:00";"Яйцо пасхальное «Воскресение Христово и Распятие»";;"Фарфор, роспись, золочение, ХХ в., высота 12 см (шелковая лента, в коробке - кожа, бархат, шелк)";0;0;03_284_01_01.jpg;03_284_01_02.jpg;03_284_01_03.jpg;03_284_01_04.jpg;03_284_01_05.jpg;03_284_01_06.jpg;;;;;;;;
;1000782;03/284/01;"2012-10-12 13:57:59";"2013-04-13 13:57:59";"2011-03-21 15:00:00";"2011-03-31 15:00:00";"Яйцо пасхальное «Воскресение Христово и Распятие»";;"Фарфор, роспись, золочение, ХХ в., высота 12 см (шелковая лента, в коробке - кожа, бархат, шелк)";0;0;03_284_01_06.jpg;03_284_01_03.jpg;03_284_01_04.jpg;03_284_01_05.jpg;03_284_01_02.jpg;03_284_01_01.jpg;;;;;;;;
