auction_number;lot_number;contract_number;date_show;date_hide;date_start;date_stop;title;short_desc;desc;price;sales_price;img;img;img;img;img;img;img;img;img;img;img;img;img;img;img
;27;01/005/02;18.10.2010 0:58;19.04.2011 0:58;;;«Тройка»;;Масло, холст, подпись А. Rulski, н. ХХ в.,26х53;0;0;zapadnoevro_Trojka_01_005_02_1.jpg;zapadnoevro_Trojka_01_005_02_2.jpg;zapadnoevro_Trojka_01_005_02_3.jpg;;;;;;;;;;;;
;53;01/139/02;17.04.2011 17:29;16.04.2020 23:14;;;Гавань, пальма;;Бумага, пастель, подпись G.J. Schulz, Западная Европа, к. XIX в., 68х38 см;0;0;zapadnoevro_Paljma_01_139_02_3.jpg;zapadnoevro_Paljma_01_139_02_2.jpg;zapadnoevro_Paljma_01_139_02_1.jpg;;;;;;;;;;;;
;1002161;05/679/07;25.10.2012 19:39;25.10.2014 19:31;;;"Две парные картинки &quot;Серенада».";;Дерево, масло, Западная Европа, к. XIX в., подпись «Sanchez», 19,5х12 см;0;0;6483265.jpg;8118202.jpg;5310388.jpg;5524199.jpg;3983085.jpg;;;;;;;;;;
;1002748;05/812/02;06.02.2013 14:16;06.02.2015 14:15;;;"Картина &quot;Неразлучные друзья&quot;";;"A.Kingham-Lochevre. Картон, масло, Франция, начало ХХ в., 26х31 см
";0;0;3057377.jpg;9380443.jpg;4200631.jpg;;;;;;;;;;;;
;44;01/057/09;17.04.2011 17:31;16.04.2020 23:17;;;Картина «Букет цветов»;;Дерево, масло, неизвестный художник, Западная Европа, н. ХХ в., 36х48 см;0;0;zapadnoevro_byket_cvetov_01_057_09_2.jpg;zapadnoevro_byket_cvetov_01_057_09_1.jpg;;;;;;;;;;;;;
;44;01/057/09;16.10.2010 2:04;17.04.2011 2:04;;;Картина «Букет цветов»;;Дерево, масло, неизвестный художник, Западная Европа, н. ХХ в., 36х48 см;0;0;zapadnoevro_byket_cvetov_01_057_09_1.jpg;zapadnoevro_byket_cvetov_01_057_09_2.jpg;;;;;;;;;;;;;
;53;01/139/02;16.10.2010 1:32;17.04.2011 1:32;;;Картина «Гавань, пальма»;;Бумага, пастель, подпись G.J. Schulz, Западная Европа, к. XIX в., 68х38 см;0;0;zapadnoevro_Paljma_01_139_02_1.jpg;zapadnoevro_Paljma_01_139_02_2.jpg;zapadnoevro_Paljma_01_139_02_3.jpg;;;;;;;;;;;;
4;1001437;04/388/08;24.06.2011 15:59;24.06.2020 15:58;;;Картина «Глухари» ;;Холст, масло, неизвестный художник, Западная Европа, н. ХХ в., 51х79 см;0;0;7615589.jpg;3954883.jpg;;;;;;;;;;;;;
;1002744;05/801/16;31.01.2013 18:38;31.01.2015 18:37;;;Картина «Деревня у пруда» ;;"Холст, масло, Oskar Zeu Munchen, начало ХХ в., 61х81 см
";0;0;3013381.jpg;6860386.jpg;5400313.jpg;;;;;;;;;;;;
;52;01/139/01;16.10.2010 1:38;17.04.2011 1:38;;;Картина «Закат над морем»;;Холст, масло, неизвестный художник, Западная школа живописи, 1-я пол. ХХ в., 71х120 см;0;0;zapadnoevro_zakat_nad_morem_01_139_01_1.jpg;zapadnoevro_zakat_nad_morem_01_139_01_2.jpg;;;;;;;;;;;;;
