auction_number;lot_number;contract_number;date_show;date_hide;date_start;date_stop;title;short_desc;desc;price;sales_price;img;img;img;img;img;img;img;img;img;img;img;img;img;img;img
;277;01/057/13;23.12.2010 1:23;23.12.2011 7:08;;;Кубок «Екатерина II»;;Металл, серебрение, гравировка, чеканка, штамп, высота 20 см;0;0;bronza_kybokEKATERINA_01_057_13_1.jpg;bronza_kybokEKATERINA_01_057_13_2.jpg;bronza_kybokEKATERINA_01_057_13_3.jpg;bronza_kybokEKATERINA_01_057_13_4.jpg;bronza_kybokEKATERINA_01_057_13_5.jpg;bronza_kybokEKATERINA_01_057_13_6.jpg;bronza_kybokEKATERINA_01_057_13_7.jpg;;;;;;;;
;277;01/057/13;23.12.2011 11:59;23.06.2012 12:59;;;Кубок «Екатерина II»;;Металл, серебрение, гравировка, чеканка, штамп, высота 20 см;0;0;bronza_kybokEKATERINA_01_057_13_1.jpg;bronza_kybokEKATERINA_01_057_13_2.jpg;bronza_kybokEKATERINA_01_057_13_3.jpg;bronza_kybokEKATERINA_01_057_13_4.jpg;bronza_kybokEKATERINA_01_057_13_5.jpg;bronza_kybokEKATERINA_01_057_13_6.jpg;bronza_kybokEKATERINA_01_057_13_7.jpg;;;;;;;;
;277;01/057/13;23.06.2012 13:50;23.12.2012 12:50;;;Кубок «Екатерина II»;;Металл, серебрение, гравировка, чеканка, штамп, высота 20 см;0;0;bronza_kybokEKATERINA_01_057_13_1.jpg;bronza_kybokEKATERINA_01_057_13_2.jpg;bronza_kybokEKATERINA_01_057_13_3.jpg;bronza_kybokEKATERINA_01_057_13_4.jpg;bronza_kybokEKATERINA_01_057_13_5.jpg;bronza_kybokEKATERINA_01_057_13_6.jpg;bronza_kybokEKATERINA_01_057_13_7.jpg;;;;;;;;
;277;01/057/13;24.12.2012 11:29;25.06.2013 12:29;;;Кубок «Екатерина II»;;Металл, серебрение, гравировка, чеканка, штамп, высота 20 см;0;0;bronza_kybokEKATERINA_01_057_13_1.jpg;bronza_kybokEKATERINA_01_057_13_2.jpg;bronza_kybokEKATERINA_01_057_13_3.jpg;bronza_kybokEKATERINA_01_057_13_4.jpg;bronza_kybokEKATERINA_01_057_13_5.jpg;bronza_kybokEKATERINA_01_057_13_6.jpg;bronza_kybokEKATERINA_01_057_13_7.jpg;;;;;;;;
;1002125;05/649/03;11.04.2012 15:50;11.04.2014 15:48;;;Миниатюрная фигура «Мопс»;;Бронза, литьё, чеканка, раскраска, Австрия, Вена, н. ХХ в., высота 2,5 см;0;0;3118964.jpg;9848051.jpg;2497306.jpg;2303597.jpg;;;;;;;;;;;
;1002710;05/794/03;21.12.2012 13:02;21.12.2014 13:01;;;Настенная плакетка «Путти у Алтаря любви» ;;"Бронза, патинирование, Западная Европа, конец XIX в. Овал 11,7х14,5 см
";0;0;7591285.jpg;2997846.jpg;;;;;;;;;;;;;
;275;01/042/01;21.04.2011 12:05;20.04.2012 17:51;;;Настенное панно «Горный орёл»;;Металл, литьё, деревянная рама, монограмма BG , к. ХIХ - н. ХХ вв., 50х35 см;0;0;bronza_panno_Orel_01_042_01_1.jpg;9501072.jpg;9324360.jpg;;;;;;;;;;;;
;275;01/042/01;19.10.2010 23:57;20.04.2011 23:57;;;Настенное панно «Горный орёл»;;Металл, литьё, деревянная рама, монограмма BG , к. ХIХ - н. ХХ вв., 50х35 см;0;0;bronza_panno_Orel_01_042_01_1.jpg;4937431.jpe;3743444.jpe;;;;;;;;;;;;
;275;01/042/01;20.04.2012 18:09;20.10.2012 18:09;;;Настенное панно «Горный орёл»;;Металл, литьё, деревянная рама, монограмма BG , к. ХIХ - н. ХХ вв., 50х35 см;0;0;4391150.jpe;9607078.jpe;bronza_panno_Orel_01_042_01_1.jpg;;;;;;;;;;;;
;275;01/042/01;23.10.2012 12:18;24.04.2013 12:18;;;Настенное панно «Горный орёл»;;Металл, литьё, деревянная рама, монограмма BG , к. ХIХ - н. ХХ вв., 50х35 см;0;0;bronza_panno_Orel_01_042_01_1.jpg;6292653.jpe;8368915.jpe;;;;;;;;;;;;
;1002709;05/794/02;21.12.2012 13:01;21.12.2014 12:59;;;Настольное украшение «Собака со щенками»;;"Бронза, оникс, Западная Европа, конец XIX в. Размер 7,5х9,5х7 см 
";0;0;3891688.jpg;1435618.jpg;7807173.jpg;5547636.jpg;4580132.jpg;5524625.jpg;;;;;;;;;
;1002690;05/671/01;11.12.2012 17:29;11.12.2014 17:22;;;Ножницы для снятия нагара;;Cталь, Тула, мастер Иван Пушкин, длина 19 см;0;0;1721042.jpg;5637824.jpg;5325226.jpg;6827773.jpg;7101096.jpg;;;;;;;;;;
;1002749;05/812/03;13.02.2013 13:06;13.02.2015 13:03;;;Парнае бра на 2 световые точки «Дельфины»;;"Бронза, Франция, к. XIX - н.ХХ вв., высота 40 см
";0;0;1325443.jpg;8018854.jpg;;;;;;;;;;;;;
;1001762;05/497/04;07.10.2011 16:21;07.10.2013 16:15;;;Парные настенные пано «Вакханалия» ;;Бронза, литье, чеканка, патинирование, Франция к. XIX - н. ХХ вв., размер 26х26 см;0;0;1878080.jpg;3611423.jpg;;;;;;;;;;;;;
;1001804;05/623/06;27.03.2012 17:13;27.03.2014 16:11;;;Парные панно «Рыболовецкие трофеи», «Охотничьи трофеи»;;Шпиатр, литьё, патинирование, Западная Европа, начало ХХ в. Размер без рамы 23,5х16,5 см;0;0;6638712.jpg;2871169.jpg;7260040.jpg;;;;;;;;;;;;
;1002136;05/665/11;01.06.2012 18:42;01.06.2014 18:40;;;Пепельница «Медведь»;;Бронза, литьё, чеканка, патинирование, поделочный камень. Западная Европа, н. ХХ в. Высота 7 см, диаметр 12 см;0;0;4255324.jpg;9743620.jpg;9995064.jpg;8521216.jpg;;;;;;;;;;;
;255;01/008/02;20.04.2011 14:57;19.04.2012 20:43;;;Пепельница «Обнаженная»;;Бронза, литье, чеканка, основание - мрамор, Европа, н. ХХ в., длина 18.5 см;0;0;bronza_podstavka_Obnagennaya_01_008_02_1.jpg;bronza_podstavka_Obnagennaya_01_008_02_2.jpg;bronza_podstavka_Obnagennaya_01_008_02_3.jpg;bronza_podstavka_Obnagennaya_01_008_02_4.jpg;;;;;;;;;;;
;255;01/008/02;19.10.2010 2:58;20.04.2011 2:58;;;Пепельница «Обнаженная»;;Бронза, литье, чеканка, основание - мрамор, Европа, н. ХХ в., длина 18.5 см;0;0;bronza_podstavka_Obnagennaya_01_008_02_1.jpg;bronza_podstavka_Obnagennaya_01_008_02_2.jpg;bronza_podstavka_Obnagennaya_01_008_02_3.jpg;bronza_podstavka_Obnagennaya_01_008_02_4.jpg;;;;;;;;;;;
;255;01/008/02;20.04.2012 12:06;20.10.2012 12:06;;;Пепельница «Обнаженная»;;Бронза, литье, чеканка, основание - мрамор, Европа, н. ХХ в., длина 18.5 см;0;0;5739510.jpg;;;;;;;;;;;;;;
;255;01/008/02;20.10.2012 16:39;21.04.2013 16:39;;;Пепельница «Обнаженная»;;Бронза, литье, чеканка, основание - мрамор, Европа, н. ХХ в., длина 18.5 см;0;0;3731940.jpe;;;;;;;;;;;;;;
;1002134;05/665/07;01.06.2012 18:23;01.06.2014 18:20;;;Пепельница «Сова»;;" Бронза, литьё, чеканка, мрамор, Западная Европа, н. ХХ в. Высота 15 см, диаметр 16 см
";0;0;3092473.jpg;5392750.jpg;7955350.jpg;4928974.jpg;6143656.jpg;;;;;;;;;;
;263;01/031/02;20.10.2010 0:00;21.04.2011 0:00;;;Письменный прибор из 7-ми предметов;;"Чернильница, спичечница, стакан для карандашей, подставка, перочистка (без щетины), два пера; основание - оникс, бронза, литье, чеканка, стекло, Россия, к. XIX - н. ХХ вв. (сколы по стеклу)";0;0;bronza_nabor_iz_7_predmetov_01_031_02_1.jpg;bronza_nabor_iz_7_predmetov_01_031_02_2.jpg;bronza_nabor_iz_7_predmetov_01_031_02_3.jpg;bronza_nabor_iz_7_predmetov_01_031_02_4.jpg;;;;;;;;;;;
