auction_number;lot_number;contract_number;date_show;date_hide;date_start;date_stop;title;short_desc;desc;price;sales_price;img;img;img;img;img;img;img;img;img;img;img;img;img;img;img
;00097;01/136/02;"2010-09-20 15:00:00";"2010-09-30 15:00:00";;;"Миниатюра «Девушка в белом платье»";;"Живопись на кости, Западная Европа, XIX в., 7.5х5.5 см, рамка: металл.";0;0;mini_devyshka_01_136_02_1.jpg;mini_devyshka_01_136_02_2.jpg;;;;;;;;;;;;
;00099;01/136/04;"2010-09-20 15:00:00";"2010-09-30 15:00:00";;;"Миниатюра «Мужской портрет»";;"Живопись на кости, н. XIX в., 6.5х5.3 см, в рамке с бархатным паспарту";0;0;mini_mygskoi_portret_01_136_04_1.jpg;mini_mygskoi_portret_01_136_04_2.jpg;;;;;;;;;;;;
;00098;01/136/03;"2010-09-20 15:00:00";"2010-09-30 15:00:00";;;"Миниатюра «Портрет девушки в белом платье с голубой шалью»";;"Живопись на кости, н. XIX в., 6х4.5 см, рамка: кожа с золотым тиснением";0;0;mini_portret_devyshki_01_136_03_1.jpg;mini_portret_devyshki_01_136_03_2.jpg;;;;;;;;;;;;
;00096;01/136/01;"2010-09-20 15:00:00";"2010-09-30 15:00:00";;;"Миниатюра «Портрет молодой женщины с розой на лифе»";;"Живопись на кости, к. XVIII в., 7х5.5 см, рамка: дерево с металлическими накладками.";0;0;mini_portret_01_136_01_1.jpg;mini_portret_01_136_01_2.jpg;;;;;;;;;;;;
